date,ticker,open,high,low,close,volume,returns,volatility_7d,ma7,ma20,ma50,bb_upper,bb_lower,bb_position,rsi,macd,macd_signal,macd_hist,volume_change,obv,news_count
2025-12-29,ADA-USDT,0.3689,0.3847,0.3506,0.3532,153538418.7,-0.04229934924078094,0.035109523367572296,0.3577714285714286,0.37896,,0.4350988654189437,0.3228211345810563,0.2705689293169482,38.27574322149699,-0.017184055598800596,-0.017337521426615092,0.00015346582781449597,0.7064858034940287,-2063359541.3999996,0.0
2025-12-30,ADA-USDT,0.3531,0.3568,0.3481,0.3514,95781881.0,-0.005096262740656887,0.0344098726252352,0.35614285714285715,0.37385,,0.4188906833639844,0.32880931663601565,0.2507808682810573,37.840357376872994,-0.017094488574469158,-0.017288914856185906,0.00019442628171674817,-0.37616993967386736,-2159141422.3999996,0.0
2025-12-31,ADA-USDT,0.3513,0.3538,0.3294,0.3335,132046715.5,-0.05093910073989749,0.03866358406628368,0.3528428571428571,0.36924999999999997,,0.41073138453761937,0.32776861546238056,0.06908381436041112,33.73124302362301,-0.018257426221224116,-0.017482617129193547,-0.0007748090920305685,0.3786189425534461,-2291188137.8999996,0.0
2026-01-01,ADA-USDT,0.3336,0.361,0.332,0.3565,105331508.2,0.06896551724137923,0.0458870717691382,0.3547142857142857,0.36662000000000006,,0.4039226089111594,0.3293173910888407,0.3643526512568856,42.38817698197445,-0.01712574003311218,-0.017411241709977272,0.00028550167686509226,-0.20231633326767595,-2185856629.7,0.0
2026-01-02,ADA-USDT,0.3565,0.3963,0.3544,0.3949,213113134.6,0.10771388499298729,0.060055208291708385,0.3611857142857143,0.36584000000000005,,0.39978015786335463,0.3318998421366455,0.9281064354060681,53.346162537833585,-0.012980678318402106,-0.01652512903166224,0.0035444507132601326,1.0232610188714641,-1972743495.1,0.0
2026-01-03,ADA-USDT,0.3949,0.3992,0.3826,0.3893,98584928.3,-0.01418080526715626,0.05838085739836287,0.3639428571428572,0.36549,,0.39823076165400195,0.332749238345998,0.8636140211339532,51.79884078008906,-0.010031918532593331,-0.015226486931848457,0.005194568399255126,-0.5374056672525711,-2071328423.3999999,0.0
2026-01-04,ADA-USDT,0.3893,0.4055,0.3887,0.4007,120743425.5,0.029283329052145035,0.058565700876868396,0.3685,0.366115,0.403496,0.4010826105771275,0.33114738942287253,0.9945290717493608,54.680633791965214,-0.006697911081801955,-0.013520771761839157,0.006822860680037202,0.2247655659146024,-1950584997.8999999,0.0
2026-01-05,ADA-USDT,0.4006,0.425,0.3939,0.4211,181780250.1,0.05091090591464931,0.05424101951432946,0.3782,0.367875,0.402228,0.4098723370083084,0.32587766299169163,1.1336711300227251,59.362725084111865,-0.002382117083810975,-0.01129304082623352,0.008910923742422545,0.5055084725917436,-1768804747.8,0.0
2026-01-06,ADA-USDT,0.4211,0.4374,0.4011,0.4194,188828806.9,-0.004037045832343766,0.05413902777554692,0.3879142857142857,0.37048000000000003,0.40129,0.4183761859815467,0.3225838140184534,1.0106878449449792,58.817387764110464,0.0008907370979063245,-0.00885628524140555,0.009747022339311875,0.03877515184472724,-1957633554.7,0.0
2026-01-07,ADA-USDT,0.4194,0.4228,0.3976,0.4022,96467278.0,-0.0410109680495947,0.05184392196313432,0.39772857142857143,0.37302,0.39983,0.42203083016726173,0.3240091698327383,0.79768930561282,53.46569900237864,0.002072708469930906,-0.006670486499138258,0.008743194969069164,-0.48912838256142155,-2054100832.7,0.0
2026-01-08,ADA-USDT,0.4023,0.4049,0.3849,0.3956,113377671.4,-0.016409746394828395,0.05069459348991429,0.4033142857142857,0.373965,0.398462,0.42399287749161213,0.32393712250838785,0.7162294413112711,51.528248275009894,0.0024486380808341757,-0.0048466615831437715,0.007295299663977947,0.17529667832029028,-2167478504.1,0.0
2026-01-09,ADA-USDT,0.3957,0.4052,0.3874,0.3914,84580864.7,-0.01061678463094029,0.03089086680519811,0.40281428571428574,0.374885,0.39764199999999994,0.4255113203856397,0.32425867961436033,0.6631068570083609,50.279608000917456,0.002380222384751718,-0.0034012847895646733,0.005781507174316391,-0.25399010532156685,-2252059368.7999997,0.0
2026-01-10,ADA-USDT,0.3914,0.3925,0.3846,0.3886,37390635.7,-0.007153806847215227,0.03049773355001151,0.4027142857142857,0.376005,0.397232,0.4268131002659177,0.3251968997340823,0.6239467716179187,49.41982941076107,0.002076133478877973,-0.0023058011358761442,0.004381934614754117,-0.5579303210883347,-2289450004.4999995,0.0
2026-01-11,ADA-USDT,0.3886,0.3972,0.3839,0.391,71303670.7,0.006176016469377377,0.02796247159355019,0.4013285714285715,0.377,0.39696000000000004,0.42818169903187503,0.325818300968125,0.6367676363311139,50.2058090883557,0.002005680535770271,-0.001443504801546861,0.003449185337317132,0.9069927366867421,-2218146333.7999997,0.0
2026-01-12,ADA-USDT,0.391,0.4036,0.3815,0.3862,130152762.6,-0.012276214833759624,0.014606399067604013,0.39634285714285716,0.37817,0.39651400000000003,0.4290538967392277,0.3272861032607723,0.5789051204269252,48.57987803216125,0.0015447196198224433,-0.0008458599172730001,0.0023905795370954435,0.8253304678744959,-2348299096.3999996,0.0
2026-01-13,ADA-USDT,0.3862,0.4267,0.385,0.4218,161630853.6,0.09218021750388394,0.042395313714053626,0.3966857142857143,0.38143000000000005,0.39639800000000003,0.43478940108556785,0.32807059891443224,0.878283856065608,59.14717077312458,0.004005850302543412,0.00012448212669028237,0.00388136817585313,0.2418549585208727,-2186668242.7999997,0.0
2026-01-14,ADA-USDT,0.4219,0.4273,0.4097,0.4143,148337662.9,-0.01778093883357046,0.03930453194962736,0.3984142857142857,0.384975,0.396248,0.4371026520213901,0.33284734797860993,0.781280653001278,56.51224059496425,0.00529014527843541,0.001157614757039308,0.004132530521396102,-0.08224414091691701,-2335005905.7,0.0
2026-01-15,ADA-USDT,0.4144,0.4144,0.3891,0.3936,137830356.8,-0.04996379435191889,0.04408785013096882,0.39812857142857144,0.38717499999999994,0.39540800000000004,0.4366636217651138,0.33768637823488606,0.5649139112268555,49.90429006331502,0.004584790683724749,0.0018430499423763961,0.002741740741348353,-0.07083370396015587,-2472836262.5,0.0
2026-01-16,ADA-USDT,0.3937,0.3987,0.3788,0.3955,104596038.2,0.004827235772357774,0.04384908121371593,0.39871428571428574,0.38845,0.394656,0.43738637114716017,0.33951362885283987,0.5720323129273258,50.47669297386278,0.004131481064692466,0.00230073616683961,0.001830744897852856,-0.24112481003168962,-2368240224.3,0.0
2026-01-17,ADA-USDT,0.3956,0.4042,0.3935,0.3973,50553374.0,0.004551201011377959,0.04365179990011445,0.3999571428571428,0.389875,0.394204,0.438056100247427,0.341693899752573,0.5770530349231333,51.04735769349745,0.003872831294058132,0.0026151551922833144,0.0012576761017748178,-0.5166798392178491,-2317686850.3,0.0
2026-01-18,ADA-USDT,0.3973,0.3988,0.3747,0.3758,79257525.2,-0.05411527812735961,0.04878747349014859,0.3977857142857143,0.391005,0.393426,0.4365525448526619,0.3454574551473381,0.33308650280508634,44.45761860174648,0.001910950917702936,0.0024743143373672388,-0.0005633634196643028,0.5677989208000243,-2396944375.5,0.0
2026-01-19,ADA-USDT,0.3757,0.3757,0.3421,0.3703,259117950.3,-0.014635444385311391,0.048857005026960464,0.39551428571428576,0.39195,0.39254599999999995,0.4347384145657749,0.34916158543422515,0.247010958226562,42.93084954863556,-8.665850442945988e-05,0.001962119769007899,-0.002048778273437359,2.269316694485939,-2656062325.8,0.0
2026-01-20,ADA-USDT,0.3703,0.3706,0.3467,0.3507,175909563.5,-0.05293005671077511,0.026362270555165462,0.3853571428571429,0.39281,0.391848,0.4311077201465183,0.35451227985348166,-0.049771629210521355,37.93158409308735,-0.0032142823137419896,0.0009268393524579212,-0.0041411216661999106,-0.3211216617901751,-2831971889.3,0.0
2026-01-21,ADA-USDT,0.3506,0.3739,0.3466,0.3659,147138456.5,0.043341887653264966,0.03728882938037795,0.3784428571428572,0.39327999999999996,0.39049599999999995,0.42989524560243036,0.35666475439756956,0.12611202588543385,43.432972097765976,-0.004415534217747652,-0.0001416353615831935,-0.004273898856164459,-0.1635562412159587,-2684833432.8,0.0
2026-01-22,ADA-USDT,0.366,0.369,0.3554,0.3594,71544610.9,-0.017764416507242475,0.03441875022713292,0.37355714285714287,0.391505,0.38868600000000003,0.43110943755040826,0.3519005624495917,0.09467925836420524,41.72963482105968,-0.005824885034643845,-0.001278285296195324,-0.004546599738448521,-0.513759946910956,-2756378043.7000003,0.0
2026-01-23,ADA-USDT,0.3594,0.3707,0.3525,0.3602,75367610.2,0.0022259321090707385,0.03421532696469261,0.36851428571428574,0.39005,0.387102,0.43206060016609815,0.34803939983390186,0.14473252129246608,42.03096214026778,-0.006798879150050896,-0.0023824040669664388,-0.004416475083084457,0.05343518193625396,-2681010433.5000005,0.0
2026-01-24,ADA-USDT,0.3603,0.3625,0.3564,0.3583,26339863.7,-0.005274847307051633,0.033582413696574276,0.3629428571428571,0.38793,0.38595399999999996,0.4319108139988333,0.3439491860011667,0.16314857200248728,41.4823038651332,-0.007636066800013108,-0.0034331366135757725,-0.004202930186437336,-0.6505148082829884,-2707350297.2000003,0.0
2026-01-25,ADA-USDT,0.3583,0.3603,0.3327,0.3391,113052719.9,-0.053586380128384015,0.03347798073716683,0.35769999999999996,0.38383,0.38446,0.43002387519209795,0.33763612480790206,0.015844905693778714,36.32242247337721,-0.009736586277333814,-0.004693826546327381,-0.005042759731006433,3.292076875857182,-2820403017.1000004,0.0
2026-01-26,ADA-USDT,0.339,0.3584,0.3388,0.3521,92774867.3,0.038336773813034464,0.038884345860935574,0.3551,0.380465,0.38315600000000005,0.4255403883131239,0.3353896116868761,0.18536044766871845,41.61765674935564,-0.01023429713532198,-0.0058019206641263,-0.004432376471195679,-0.17936634003973229,-2727628149.8,0.0
2026-01-27,ADA-USDT,0.3521,0.3636,0.3476,0.3608,97654476.3,0.024708889520022703,0.034235545707892556,0.35654285714285716,0.37839500000000004,0.381716,0.4230683395120384,0.33372166048796165,0.30307046448521496,44.91878746662907,-0.009813594278927307,-0.006604255387086502,-0.003209338891840805,0.05259623798998425,-2629973673.5,0.0
2026-01-28,ADA-USDT,0.3607,0.365,0.3546,0.3583,90291773.3,-0.006929046563192931,0.029721904016574277,0.35545714285714286,0.37653,0.37948800000000005,0.4212933355607719,0.33176666443922803,0.29637353012656514,44.14631834187418,-0.009571578146094717,-0.007197719938888144,-0.0023738582072065726,-0.07539544810400056,-2720265446.8,0.0
2026-01-29,ADA-USDT,0.3583,0.3592,0.3272,0.3347,144899415.3,-0.06586659224113878,0.03816928085301201,0.3519285714285715,0.373695,0.37711,0.4215670432644747,0.3258229567355253,0.0927163607309639,37.5768508993219,-0.011155507635800255,-0.007989277478270567,-0.003166230157529688,0.6047908907333424,-2865164862.1000004,0.0
2026-01-30,ADA-USDT,0.3346,0.3359,0.3161,0.3208,174442171.4,-0.04152972811472966,0.039491973968325926,0.3463,0.370305,0.375016,0.42308380256314976,0.31752619743685023,0.031014369445315108,34.335905873835095,-0.01337818165040372,-0.009067058312697197,-0.0043111233377065225,0.2038845777178233,-3039607033.5000005,0.0
2026-01-31,ADA-USDT,0.3208,0.3224,0.2685,0.2936,435875676.7,-0.08478802992518686,0.046750226948686614,0.33705714285714283,0.365435,0.37270600000000004,0.4273562496473923,0.30351375035260775,-0.08005127810776688,29.054974039440985,-0.017136935574661116,-0.01068103376508998,-0.006455901809571136,1.4986829343033503,-3475482710.2000003,0.0
2026-02-01,ADA-USDT,0.2937,0.2992,0.279,0.2858,183603922.4,-0.026566757493188153,0.04529092957254043,0.3294428571428572,0.360415,0.370212,0.43093067276331615,0.2898993272366838,-0.02906678101507377,27.73750671025917,-0.02050875775948202,-0.012646578563968388,-0.007862179195513633,-0.5787699745256283,-3659086632.6000004,0.0
2026-02-02,ADA-USDT,0.2859,0.3034,0.2757,0.2991,218106614.9,0.04653603918824345,0.04721386762396769,0.32187142857142853,0.35428000000000004,0.368268,0.4236498432886702,0.28491015671132985,0.10227674314919258,33.2919357470513,-0.02185581208936188,-0.014488425269047086,-0.007367386820314795,0.18791914709116253,-3440980017.7000003,0.0
2026-02-03,ADA-USDT,0.2991,0.305,0.2817,0.2917,178853176.9,-0.024740889334670557,0.04251512083410544,0.31199999999999994,0.34815,0.366338,0.4168524859735606,0.2794475140264394,0.08917061588044889,31.826134339766128,-0.02325244084252287,-0.016241228383742243,-0.007011212458780627,-0.17997362444966358,-3619833194.6000004,0.0
2026-02-04,ADA-USDT,0.2917,0.3027,0.2803,0.2864,171757424.1,-0.018169352074048795,0.041742259822371765,0.3017285714285714,0.34279000000000004,0.364348,0.41326645071414336,0.2723135492858567,0.09993728806859722,30.780824197451835,-0.024504472591096005,-0.017893877225212997,-0.006610595365883008,-0.039673619015262895,-3791590618.7000003,0.0
2026-02-05,ADA-USDT,0.2864,0.2899,0.2436,0.2455,468424079.2,-0.14280726256983234,0.05906944837907416,0.2889857142857143,0.33529,0.361912,0.4136346071767809,0.25694539282321904,-0.07304518610574595,24.18057875671347,-0.028468833960022588,-0.020008868572174914,-0.008459965387847674,1.7272421070269184,-4260014697.9,0.0
2026-02-06,ADA-USDT,0.2455,0.2843,0.2205,0.2762,683935774.3,0.1250509164969451,0.08639519523616972,0.2826142857142857,0.329235,0.36040799999999995,0.40610542481036654,0.25236457518963346,0.15503638017590454,35.38112019718264,-0.02880138108428104,-0.02176737107459614,-0.0070340100096849024,0.46007817417939423,-3576078923.6000004,0.0
2026-02-07,ADA-USDT,0.2761,0.2798,0.2656,0.2721,472274318.2,-0.014844315713251288,0.0812659586537417,0.27954285714285715,0.32405,0.358316,0.40168134201569483,0.24641865798430518,0.16540575847898392,34.645032282846614,-0.029060768363010248,-0.023226050532278962,-0.0058347178307312855,-0.30947563214781815,-4048353241.8,0.0
2026-02-08,ADA-USDT,0.2722,0.2766,0.267,0.2701,266592420.2,-0.007350238882763649,0.08085518300415928,0.2773,0.31904,0.35625799999999996,0.3970359621087082,0.24104403789129178,0.18626580994161587,34.27048284128524,-0.029092359326538697,-0.02439931229113091,-0.004693047035407787,-0.4355136201009713,-4314945662.0,0.0
2026-02-09,ADA-USDT,0.2701,0.274,0.2596,0.2699,167317249.6,-0.0007404664938912564,0.07772853364020728,0.27312857142857144,0.315,0.354332,0.3944480432669506,0.2355519567330494,0.21616670376348293,34.23062922369496,-0.028801527638972257,-0.02527975536069918,-0.0035217722782730776,-0.37238557092329516,-4482262911.6,0.0
2026-02-10,ADA-USDT,0.27,0.2705,0.2597,0.262,93925925.1,-0.02927010003705066,0.07787154032146906,0.2688857142857143,0.309805,0.35215,0.3888258360264283,0.2307841639735717,0.1975164880310065,32.61710773707632,-0.02887564494769973,-0.02599893327809929,-0.0028767116696004416,-0.4386357334671368,-4576188836.700001,223.0
2026-02-11,ADA-USDT,0.2619,0.2648,0.2504,0.2559,104876034.0,-0.023282442748091547,0.0779565305196557,0.2645285714285714,0.30463,0.35001200000000005,0.38353148687812433,0.2257285131218757,0.19119720091415324,31.386852931135518,-0.029091256571942614,-0.026617397936867952,-0.002473858635074662,0.11658239073335475,-4681064870.700001,963.0
2026-02-12,ADA-USDT,0.2559,0.2696,0.2559,0.2643,111146004.7,0.03282532239155911,0.05388146450701181,0.2672142857142857,0.299835,0.34816600000000003,0.37613014090894425,0.22353985909105578,0.2671214734211586,35.02143018870453,-0.028258573296669198,-0.026945633008828202,-0.0013129402878409961,0.059784590061824794,-4569918866.000001,875.0
2026-02-13,ADA-USDT,0.2643,0.2655,0.2582,0.2632,35216379.3,-0.004161937192584175,0.020229300546203925,0.2653571428571429,0.29508,0.346562,0.367803372048504,0.22235662795149602,0.28081324406452746,34.76174557152137,-0.027371900379612568,-0.027030886482985076,-0.0003410138966274921,-0.6831520899464234,-4605135245.300001,439.0
2025-12-19,BNB-USDT,830.08,862.33,822.38,856.17,1227346.957,0.03144313130217924,0.026218469203355393,862.5185714285715,878.025,,926.5689197775419,829.4810802224581,0.2748945686694329,43.52855785662722,-7.027272714159835,-0.3469639193195285,-6.680308794840307,1.840917316340287,-343703.40800000005,0.0
2025-12-20,BNB-USDT,856.17,859.7,850.9,854.17,57015.132,-0.002335984675940539,0.024576394794259167,856.4257142857142,876.9679999999998,,926.6676823456966,827.2683176543031,0.2706423972549407,43.147198753135854,-7.473923406869744,-1.7723558168295717,-5.701567590040172,-0.9535460354752808,-400718.54000000004,0.0
2025-12-21,BNB-USDT,854.17,859.91,845.5,858.64,69986.817,0.0052331503096574306,0.023919341584029797,853.7642857142856,878.5695000000002,,923.2472205633509,833.8917794366495,0.2769637780452431,44.321314793647545,-7.382109295381838,-2.894306512540025,-4.487802782841813,0.22751302233238713,-330731.72300000006,0.0
2025-12-22,BNB-USDT,858.63,871.0,850.85,858.66,147275.988,2.3292648839934316e-05,0.02249086012547882,853.7728571428571,877.6720000000001,,923.2279975137599,832.1160024862404,0.2913337316973711,44.3268548230036,-7.224453119197506,-3.760335833871521,-3.4641172853259845,1.1043389928706149,-183455.73500000004,0.0
2025-12-23,BNB-USDT,858.67,861.46,838.24,844.3,103894.874,-0.016723732327114327,0.021397119601911777,849.2971428571428,873.8489999999999,,916.9467234225954,830.7512765774045,0.15718606862064646,41.16013925084488,-8.164130438492407,-4.641094754795699,-3.5230356836967083,-0.29455659805181555,-287350.60900000005,0.0
2025-12-24,BNB-USDT,844.3,850.0,835.21,846.58,84917.781,0.002700461921118169,0.016035388027473046,849.7985714285714,871.182,,914.0879164611179,828.2760835388822,0.21330294247071058,41.87021704621486,-8.625425997045454,-5.43796100324565,-3.1874649937998045,-0.18265668236914168,-202432.82800000004,0.0
2025-12-25,BNB-USDT,846.57,847.99,826.81,829.64,72777.087,-0.020009922275508574,0.016876368327851603,849.7371428571429,868.4855,,914.7597667944984,822.2112332055016,0.08026887630104627,38.18324091614682,-10.23988347457805,-6.39834549751213,-3.8415379770659204,-0.14296998646255255,-275209.91500000004,0.0
2025-12-26,BNB-USDT,829.63,847.16,821.21,834.72,120232.786,0.006123137746492535,0.010555388291185755,846.672857142857,865.7025,,913.1134691393969,818.2915308606031,0.17325599368254055,39.89257987622124,-10.98283581766384,-7.315243561542472,-3.6675922561213685,0.6520692288769403,-154977.12900000004,0.0
2025-12-27,BNB-USDT,834.72,846.54,834.0,845.04,89882.366,0.012363427257044313,0.012179076443104243,845.3685714285714,863.2360000000001,,909.4858725574347,816.9861274425655,0.3032859444379685,43.321377958317186,-10.616512601361705,-7.975497369506319,-2.641015231855387,-0.25243048098378096,-65094.76300000005,0.0
2025-12-28,BNB-USDT,845.05,867.22,839.2,859.32,91601.986,0.016898608349900757,0.013922482815273057,845.4657142857143,861.3459999999999,,904.7686680554365,817.9233319445633,0.47667117094908473,47.761903379448704,-9.069376034727725,-8.1942731025506,-0.8751029321771249,0.01913189512612523,26507.222999999954,0.0
2025-12-29,BNB-USDT,859.32,872.12,846.0,852.46,127151.447,-0.007983056370153174,0.014263767703494207,844.58,859.104,,899.214368996715,818.993631003285,0.417178523082845,45.90143648682379,-8.301113755630126,-8.215641233166505,-0.08547252246362191,0.38808613821975424,-100644.22400000005,0.0
2025-12-30,BNB-USDT,852.46,864.05,848.7,861.65,73233.047,0.010780564483964028,0.012918383118793576,847.0585714285714,857.515,,894.2779891116195,820.7520108883805,0.5562386261281058,48.77987548043565,-6.8714938645350685,-7.946811759440218,1.0753178949051492,-0.4240486543578226,-27411.17700000004,0.0
2025-12-31,BNB-USDT,861.66,877.29,857.69,864.3,149994.618,0.0030754946904194558,0.012917799107262063,849.59,856.4345000000001,,890.8808521710898,821.9881478289103,0.6141702895118349,49.61242448128477,-5.461717666502864,-7.449792940852747,1.9880752743498835,1.0481821273939342,122583.44099999995,0.0
2026-01-01,BNB-USDT,864.31,874.51,856.14,864.39,80713.662,0.0001041305102396084,0.008375794595658678,854.5542857142857,855.575,,888.188646159077,822.961353840923,0.6351428165529808,49.642362002905884,-4.287770871275484,-6.817388526937295,2.529617655661811,-0.46188961259930006,203297.10299999994,0.0
2026-01-02,BNB-USDT,864.4,891.14,859.64,881.25,129071.742,0.019505084510464066,0.00983320534007692,861.2014285714286,854.7965,,883.809279235147,825.7837207648531,0.9558939318704329,55.032400099009436,-1.974191235455919,-5.84874906864102,3.8745578331851007,0.5991312846144932,332368.845,0.0
2026-01-03,BNB-USDT,881.25,884.24,868.65,878.63,79965.205,-0.0029730496453900246,0.010347433788511188,866.0,854.8645,,884.1045464215919,825.6244535784082,0.906386153724618,54.06398195625399,-0.3480625608342507,-4.748611767079666,4.400549206245415,-0.38045924103201456,252403.63999999996,0.0
2026-01-04,BNB-USDT,878.64,902.85,878.47,895.43,118687.107,0.01912067650774496,0.010775969999737825,871.1585714285713,856.7059999999999,872.0722000000001,891.1181761804405,822.2938238195593,1.062649682440168,59.0411764400036,2.2701073416280906,-3.3448679453381143,5.614975286966205,0.48423438669356256,371090.747,0.0
2026-01-05,BNB-USDT,895.43,916.55,890.59,910.31,140352.785,0.016617714394201677,0.009399326825708454,879.4228571428572,858.4399999999999,871.7472,899.6840127712336,817.1959872287663,1.1288185425567712,62.87775288160296,5.482518435105703,-1.5793906692493507,7.061909104355054,0.1825444949129984,511443.532,0.0
2026-01-06,BNB-USDT,910.31,923.93,891.66,917.64,166897.189,0.008052201997121866,0.00939207933387155,887.4214285714286,862.1685,871.9528,910.4449945637981,813.8920054362019,1.0745187228403004,64.63508839360834,8.521615235578338,0.4408105117161871,8.080804723862151,0.18912630768245897,678340.721,0.0
2026-01-07,BNB-USDT,917.64,920.27,892.64,900.3,148651.79,-0.018896299202301625,0.014180726163075478,892.5642857142857,865.68,871.303,914.3410826885413,817.0189173114586,0.855725747221735,57.678959123299975,9.422313694802483,2.2371111483334465,7.1852025464690366,-0.10932118814775249,529688.931,0.0
2026-01-08,BNB-USDT,900.31,905.0,875.1,892.26,134522.755,-0.008930356547817375,0.015175857689315548,896.5457142857142,867.4845000000001,871.1928,917.3231058244644,817.6458941755359,0.7485573140555059,54.73741594695769,9.37924481020832,3.6655378807084213,5.713706929499899,-0.09504786319761105,395166.176,0.0
2026-01-09,BNB-USDT,892.27,901.06,885.28,896.86,81581.367,0.005155447963598014,0.013734290192045882,898.7757142857142,869.619,871.7998000000001,920.6978529319337,818.5401470680664,0.7666563405045591,56.11636085172573,9.605566968315884,4.853543698229914,4.75202327008597,-0.3935496860735569,476747.54299999995,0.0
2026-01-10,BNB-USDT,896.87,915.91,896.81,907.93,124912.493,0.012343063577369806,0.013918666736112325,902.9614285714285,872.0835,873.3492,925.628764383461,818.5382356165389,0.834730815252751,59.32766300140887,10.5564966708979,5.994134292763511,4.562362378134389,0.5311399844525773,601660.036,0.0
2026-01-11,BNB-USDT,907.93,917.33,898.75,904.32,98621.081,-0.003976077450904669,0.01263063190120424,904.2314285714285,874.3665000000001,874.76,929.3755186959806,819.3574813040195,0.7722599012858652,57.841180012500935,10.893247900318102,6.973957014274429,3.9192908860436724,-0.21047864283678974,503038.95499999996,0.0
2026-01-12,BNB-USDT,904.32,910.81,894.0,905.78,108522.173,0.0016144727530076342,0.010769807480921633,903.5842857142856,877.4405,876.0036,932.2459678313262,822.6350321686739,0.7585462830754398,58.29628104912658,11.149411992880232,7.80904800999559,3.340363982884642,0.10039528972512479,611561.1279999999,0.0
2026-01-13,BNB-USDT,905.79,952.96,902.25,943.73,311914.997,0.04189759102651869,0.019440953136064445,907.3114285714286,882.298,877.5798,942.5384094485281,822.0575905514719,1.009890292599107,67.97387472913336,14.250401957219424,9.097318799440357,5.153083157779067,1.8742052280873511,923476.1249999999,0.0
2026-01-14,BNB-USDT,943.73,954.68,928.5,948.47,183208.698,0.005022622995983994,0.016605843028701814,914.1928571428572,888.2395,879.2977999999999,950.0322743944907,826.4467256055093,0.9873587615234994,68.94326712851614,16.89567441409804,10.656989922371894,6.238684491726145,-0.41263260900533094,1106684.8229999999,0.0
2026-01-15,BNB-USDT,948.48,948.85,924.05,931.2,131201.468,-0.01820827227007704,0.018415786378744765,919.7557142857142,893.0634999999999,880.0862,952.274089833416,833.8529101665837,0.8220412100883803,61.62435883876285,17.397974208927735,12.005186779683061,5.392787429244674,-0.28386878225617873,975483.3549999999,0.0
